price,name,address,ward,line_station,line,station,bus_time,walk_time,area,balcony,floor_plan,age,renovation,reform
2780万円,上板橋サンライトマンションＡＨ棟,東京都板橋区上板橋２-48-2,板橋区,東武東上線「上板橋」徒歩5分,東武東上線,上板橋,0,5,61.52m2（壁芯）,4.96m2,2LDK,1972年11月,1,0
2780万円,パシフィック武蔵野台ニューハイツ,東京都板橋区徳丸１,板橋区,東武東上線「東武練馬」徒歩8分,東武東上線,東武練馬,0,8,54m2（登記）,6.48m2,1LDK+2S（納戸）,1973年4月,1,0
2790万円,日神パレス板橋本町,東京都板橋区富士見町19－19,板橋区,都営三田線「板橋本町」徒歩8分,都営三田線,板橋本町,0,8,42.49m2（12.85坪）,-,1LDK,1987年11月,0,0
2798万円,高島平第三住宅６号棟,東京都板橋区高島平３-11-6,板橋区,都営三田線「高島平」徒歩5分,都営三田線,高島平,0,5,64.35m2（19.46坪）,9.44m2,3LDK,1972年7月,0,0
2798万円,マンション東武練馬,東京都板橋区徳丸３,板橋区,東武東上線「東武練馬」徒歩10分,東武東上線,東武練馬,0,10,56.7m2（壁芯）,5.4m2,1LDK+S（納戸）,1980年7月,1,0
2880万円,サンピア浮間船渡,東京都板橋区舟渡１-8-13,板橋区,ＪＲ埼京線「浮間舟渡」徒歩3分,ＪＲ埼京線,浮間舟渡,0,3,51.12m2（15.46坪）,5.76m2,2DK,1988年11月,0,0
2880万円,ウィンベルデュエット上板橋第三,東京都板橋区上板橋２,板橋区,東武東上線「上板橋」徒歩5分,東武東上線,上板橋,0,5,44.4m2（壁芯）,-,1LDK,1991年5月,1,0
2890万円,マンション板橋,東京都板橋区板橋１-13-4,板橋区,ＪＲ埼京線「板橋」徒歩2分,ＪＲ埼京線,板橋,0,2,39.8m2（壁芯）,4.5m2,1LDK,1977年11月,1,0
2890万円,高島平第三住宅　3階,東京都板橋区高島平３,板橋区,都営三田線「高島平」徒歩6分,都営三田線,高島平,0,6,64.35m2（壁芯）,10.27m2,2LDK,1972年7月,0,0
2899万円,ライオンズマンション田端,東京都北区田端新町３-35－6,北区,ＪＲ山手線「田端」徒歩10分,ＪＲ山手線,田端,0,10,48.7m2（14.73坪）,4.94m2,2DK,1981年10月,0,0
2980万円,赤羽神谷サンハイツ,東京都北区神谷３-10-8,北区,東京メトロ南北線「志茂」徒歩5分,東京メトロ南北線,志茂,0,5,66.81m2（壁芯）,7.84m2,2LDK,1981年10月,0,0
2980万円,城北ハイツ　３階,東京都北区赤羽１,北区,ＪＲ京浜東北線「赤羽」徒歩3分,ＪＲ京浜東北線,赤羽,0,3,55.06m2,6.71m2,2LDK,1981年8月,0,0
2980万円,ＧＳハイムときわ台,東京都板橋区前野町２,板橋区,東武東上線「ときわ台」徒歩12分,東武東上線,ときわ台,0,12,60.11m2（18.18坪）（壁芯）,-,2LDK,1985年11月,0,0
2980万円,ライオンズマンション南大塚,東京都豊島区南大塚１,豊島区,ＪＲ山手線「大塚」徒歩2分,ＪＲ山手線,大塚,0,2,40.77m2（壁芯）,4.41m2,1LDK,1982年11月,0,0
2998万円,蓮根サンパワー,東京都板橋区蓮根３-14-25,板橋区,都営三田線「蓮根」徒歩6分,都営三田線,蓮根,0,6,58.32m2（17.64坪）,6.96m2,3LDK,1978年8月,0,0
2999万円,五条ハイム,東京都板橋区栄町28-19,板橋区,東武東上線「大山」徒歩9分,東武東上線,大山,0,9,49.27m2（14.90坪）,9.41m2,2LDK,1982年6月,0,0
2999万円,東武練馬ローヤルコーポ,東京都板橋区西台４,板橋区,東武東上線「東武練馬」徒歩8分,東武東上線,東武練馬,0,8,62.62m2（壁芯）,16.67m2,3LDK,1980年8月,0,1
2999万円,サンハイツ十条,東京都北区十条仲原２,北区,ＪＲ京浜東北線「東十条」徒歩7分,ＪＲ京浜東北線,東十条,0,7,36.9m2（壁芯）,3.37m2,1LDK,1984年2月,0,0
2999万円,蓮根サンパワー,東京都板橋区蓮根３,板橋区,都営三田線「蓮根」徒歩7分,都営三田線,蓮根,0,7,49.52m2（壁芯）,6.96m2,2LDK,1978年8月,1,0
3080万円,パーク・ノヴァ王子,東京都北区堀船２-19-16,北区,ＪＲ京浜東北線「王子」徒歩8分,ＪＲ京浜東北線,王子,0,8,38.76m2（壁芯）,-,1LDK+S（納戸）,1991年6月,1,0
3198万円,高島平第二住宅20号棟,東京都板橋区高島平３,板橋区,都営三田線「新高島平」徒歩5分,都営三田線,新高島平,0,5,78.92m2（壁芯）,15.03m2,3LDK,1972年7月,0,0
3280万円,パラスト王子,東京都北区王子１,北区,ＪＲ京浜東北線「王子」徒歩3分,ＪＲ京浜東北線,王子,0,3,40.07m2（12.12坪）,3.73m2,1LDK,1975年2月,1,0
3280万円,ドルメン大塚,東京都豊島区北大塚２-2-7,豊島区,ＪＲ山手線「大塚」徒歩1分,ＪＲ山手線,大塚,0,1,49.24m2（14.89坪）,-,2LDK,1990年1月,0,0
3280万円,ハイネス第２巣鴨,東京都豊島区巣鴨５,豊島区,ＪＲ山手線「巣鴨」徒歩12分,ＪＲ山手線,巣鴨,0,12,40.21m2（壁芯）,2.96m2,2DK,1984年8月,0,0
3280万円,プラグレス王子,東京都北区堀船２,北区,ＪＲ京浜東北線「王子」徒歩10分,ＪＲ京浜東北線,王子,0,10,41.93m2,3.95m2,1LDK,2005年3月,0,0
3280万円,グローベル　ザ・フォート　シティパークス,東京都豊島区西巣鴨２,豊島区,都営三田線「西巣鴨」徒歩4分,都営三田線,西巣鴨,0,4,30.56m2（9.24坪）（壁芯）,6.63m2,1DK,2009年8月,0,0
3299万円,コスモ成増ガーデンステイツ,東京都板橋区三園１-21-8,板橋区,都営三田線「西高島平」徒歩10分,都営三田線,西高島平,0,10,68.94m2（20.85坪）,10.4m2,2LDK,1989年5月,0,0
3299万円,旭ヶ丘マンション,東京都豊島区南長崎６,豊島区,西武池袋線「東長崎」徒歩6分,西武池袋線,東長崎,0,6,58.87m2（壁芯）,8.1m2,3LDK,1971年3月,1,0
3380万円,ハイネス成増,東京都板橋区成増１,板橋区,東京メトロ有楽町線「地下鉄成増」徒歩2分,東京メトロ有楽町線,地下鉄成増,0,2,43.45m2,6.01m2,1LDK,1984年11月,0,0
3399万円,東建西ヶ丘マンション,東京都北区西が丘１,北区,都営三田線「本蓮沼」徒歩10分,都営三田線,本蓮沼,0,10,58.86m2（壁芯）,6.94m2,2LDK+S（納戸）,1972年5月,0,0
3399万円,東建西ケ丘マンション,東京都北区西が丘１-37-8,北区,都営三田線「本蓮沼」徒歩10分,都営三田線,本蓮沼,0,10,58.86m2（17.80坪）（壁芯）,6.94m2,2LDK+S（納戸）,1972年5月,0,0
3480万円,コスモ蓮根アルティア,東京都板橋区坂下３,板橋区,都営三田線「蓮根」徒歩11分,都営三田線,蓮根,0,11,54.96m2（壁芯）,4.19m2,2LDK,1989年6月,0,0
3480万円,日神パレステージ志茂,東京都北区志茂３-10-12,北区,東京メトロ南北線「志茂」徒歩3分,東京メトロ南北線,志茂,0,3,50.74m2（15.34坪）（壁芯）,1.34m2,1LDK,1990年8月,1,0
3480万円,西台サニーコーポ,東京都板橋区蓮根３,板橋区,都営三田線「西台」徒歩3分,都営三田線,西台,0,3,52.8m2（15.97坪）（壁芯）,6.43m2,2LDK+S（納戸）,1982年4月,0,0
3480万円,日神パレステージ志茂,東京都北区志茂３,北区,東京メトロ南北線「志茂」徒歩3分,東京メトロ南北線,志茂,0,3,50.74m2（15.34坪）（壁芯）,1.34m2,1LDK,1990年8月,1,0
3490万円,【ルーフバルコニー付きの開放感のあるフルリノベ物件】…,東京都板橋区前野町６-50-15,板橋区,東武東上線「上板橋」徒歩13分,東武東上線,上板橋,0,13,62.68m2（18.96坪）（壁芯）,2.49m2,2LDK+S（納戸）,1987年11月,0,0
3490万円,常盤台パークハイツ,東京都板橋区前野町６-50-15,板橋区,東武東上線「上板橋」徒歩13分,東武東上線,上板橋,0,13,62.68m2,2.49m2,2LDK+S（納戸）,1987年11月,0,1
3498万円,コスモ蓮根アルティア,東京都板橋区坂下３,板橋区,都営三田線「蓮根」徒歩10分,都営三田線,蓮根,0,10,70.9m2（21.44坪）（壁芯）,11.42m2,3LDK,1989年6月,0,0
3498万円,コスモ蓮根アルティア,東京都板橋区坂下３,板橋区,都営三田線「蓮根」徒歩10分,都営三田線,蓮根,0,10,70.09m2（21.20坪）（壁芯）,11.42m2,3LDK,1986年6月,1,1
3498万円,ワコー目白ハイツ,東京都豊島区雑司が谷３,豊島区,都電荒川線「鬼子母神前」徒歩2分,都電荒川線,鬼子母神前,0,2,45.87m2（13.87坪）,3.78m2,1LDK,1982年8月,0,0
3550万円,サニーコート滝野川,東京都北区滝野川３-48-1,北区,都営三田線「西巣鴨」徒歩10分,都営三田線,西巣鴨,0,10,56.16m2（壁芯）,6.24m2,2LDK+S（納戸）,1975年2月,1,0
3580万円,【最上階・角部屋】　JR王子駅約７分　TKハイム王子…,東京都北区豊島１,北区,都電荒川線「王子駅前」徒歩7分,都電荒川線,王子駅前,0,7,54.98m2（16.63坪）（壁芯）,4.32m2,1LDK+S（納戸）,1981年9月,0,1
3580万円,デュオ・スカ－ラ徳丸,東京都板橋区徳丸２,板橋区,東武東上線「東武練馬」徒歩4分,東武東上線,東武練馬,0,4,51.18m2（壁芯）,2.28m2,2DK,2002年11月,1,0
3580万円,サンシティＥ棟,東京都板橋区中台３,板橋区,都営三田線「志村三丁目」徒歩13分,都営三田線,志村三丁目,0,13,76.8m2（23.23坪）（壁芯）,13.38m2,3LDK+S（納戸）,1979年2月,0,0
3680万円,レクセルマンション赤羽,東京都北区赤羽北３-24-15,北区,ＪＲ埼京線「北赤羽」徒歩11分,ＪＲ埼京線,北赤羽,0,11,54.3m2（16.42坪）,-,1LDK+S（納戸）,1996年9月,0,0
3680万円,王子サンハイツ,東京都北区王子６-2-33,北区,東京メトロ南北線「王子神谷」徒歩13分,東京メトロ南北線,王子神谷,0,13,71.61m2（壁芯）,8.12m2,3LDK,1981年4月,0,0
3680万円,ニュー赤羽ハイツ,東京都北区赤羽南２,北区,ＪＲ埼京線「赤羽」徒歩5分,ＪＲ埼京線,赤羽,0,5,52.47m2（壁芯）,4.62m2,2LDK,1980年8月,1,0
3680万円,ニュー赤羽ハイツ,東京都北区赤羽南２,北区,ＪＲ京浜東北線「赤羽」徒歩5分,ＪＲ京浜東北線,赤羽,0,5,52.47m2（15.87坪）,4.62m2,2LDK,1980年8月,0,0
3680万円,板橋本町アーバンライフ,東京都板橋区本町,板橋区,都営三田線「板橋本町」徒歩1分,都営三田線,板橋本町,0,1,53.1m2（壁芯）,6.48m2,2LDK,1981年5月,1,0
3680万円,田端新町ロイヤルマンション,東京都北区田端新町１,北区,東京メトロ千代田線「西日暮里」徒歩9分,東京メトロ千代田線,西日暮里,0,9,69.49m2（21.02坪）（壁芯）,3.42m2,2LDK,1981年8月,0,1
3690万円,いづみハイツ本蓮沼,東京都板橋区大原町14-8,板橋区,都営三田線「本蓮沼」徒歩5分,都営三田線,本蓮沼,0,5,66m2（壁芯）,7.86m2,2LDK+S（納戸）,1983年3月,1,0
3698万円,ライオンズマンション成増第５,東京都板橋区成増１,板橋区,東京メトロ有楽町線「地下鉄成増」徒歩2分,東京メトロ有楽町線,地下鉄成増,0,2,50.87m2（壁芯）,4.12m2,2LDK,1991年2月,1,0
3780万円,ドルチェ板橋区役所前  12階,東京都板橋区板橋２,板橋区,都営三田線「板橋区役所前」徒歩5分,都営三田線,板橋区役所前,0,5,46.08m2（登記）,7.47m2,1LDK,2007年2月,0,1
3780万円,GSハイムときわ台,東京都板橋区前野町２,板橋区,東武東上線「ときわ台」徒歩12分,東武東上線,ときわ台,0,12,60.97m2（18.44坪）,6.12m2,2LDK,1985年11月,1,0
3780万円,ハイラーク新赤羽,東京都北区浮間２-5-6,北区,ＪＲ埼京線「浮間舟渡」徒歩8分,ＪＲ埼京線,浮間舟渡,0,8,58.46m2（17.68坪）,7.44m2,2LDK,1985年6月,0,0
3780万円,本蓮沼ビューハイツ,東京都北区赤羽西６-12-1,北区,都営三田線「本蓮沼」徒歩10分,都営三田線,本蓮沼,0,10,62m2（壁芯）,6.72m2,2LDK+S（納戸）,1982年11月,0,0
3799万円,西台セントラルマンション,東京都板橋区西台４,板橋区,東武東上線「東武練馬」徒歩13分,東武東上線,東武練馬,0,13,68.08m2（20.59坪）,6.35m2,3LDK,1984年11月,0,0
3880万円,レーベンハイム下赤塚,東京都板橋区赤塚１-27-26,板橋区,東武東上線「下赤塚」徒歩10分,東武東上線,下赤塚,0,10,58.76m2（壁芯）,14.22m2,2LDK+S（納戸）,2000年5月,0,0
3880万円,ソレイユ成増,東京都板橋区成増１,板橋区,東京メトロ有楽町線「地下鉄成増」徒歩1分,東京メトロ有楽町線,地下鉄成増,0,1,56.19m2（16.99坪）（壁芯）,17.44m2,2LDK,1982年3月,1,0
3898万円,大塚コーポビアネーズ,東京都豊島区南大塚１-3-19,豊島区,東京メトロ丸ノ内線「新大塚」徒歩6分,東京メトロ丸ノ内線,新大塚,0,6,47.49m2（壁芯）,-,2DK,1977年11月,0,0
3899万円,SIN-City王子,東京都北区豊島１,北区,ＪＲ京浜東北線「王子」徒歩4分,ＪＲ京浜東北線,王子,0,4,49.73m2（壁芯）,5.29m2,1LDK,2006年10月,1,0
3980万円,ライオンズマンションときわ台第5,東京都板橋区東新町２,板橋区,東京メトロ有楽町線「小竹向原」徒歩15分,東京メトロ有楽町線,小竹向原,0,15,57.64m2,8.4m2,2LDK+S（納戸）,1995年4月,1,0
3980万円,グランヴェルジェ蓮根,東京都板橋区蓮根１,板橋区,都営三田線「蓮根」徒歩11分,都営三田線,蓮根,0,11,72.64m2（壁芯）,12.69m2,3LDK,1990年11月,0,0
3980万円,デュオステージ巣鴨,東京都豊島区巣鴨４,豊島区,都電荒川線「庚申塚」徒歩3分,都電荒川線,庚申塚,0,3,41.27m2（12.48坪）,4.26m2,1LDK,2016年8月,0,0
3990万円,いづみハイツ本蓮沼,東京都板橋区大原町,板橋区,都営三田線「本蓮沼」徒歩5分,都営三田線,本蓮沼,0,5,69.3m2（20.96坪）（壁芯）,8.29m2,2LDK+S（納戸）,1983年3月,0,0
3998万円,板橋本町アーバンライフ,東京都板橋区本町,板橋区,都営三田線「板橋本町」徒歩1分,都営三田線,板橋本町,0,1,53.1m2（壁芯）,6.48m2,2LDK,1981年5月,0,0
3998万円,板橋本町アーバンライフ,東京都板橋区本町36-9,板橋区,都営三田線「板橋本町」徒歩1分,都営三田線,板橋本町,0,1,53.1m2（壁芯）,6.48m2,2LDK,1981年5月,0,1
3999万円,モナークマンション池袋,東京都豊島区北大塚３,豊島区,ＪＲ山手線「大塚」徒歩8分,ＪＲ山手線,大塚,0,8,42.13m2（壁芯）,6.36m2,2DK,1984年6月,0,0
4080万円,グランヴェルジェ蓮根,東京都板橋区蓮根１,板橋区,都営三田線「蓮根」徒歩13分,都営三田線,蓮根,0,13,61.08m2（18.47坪）（壁芯）,6.8m2,2DK+S（納戸）,1990年11月,0,0
4090万円,ジェイパーク上板橋,東京都板橋区上板橋２,板橋区,東武東上線「上板橋」徒歩4分,東武東上線,上板橋,0,4,51.51m2（登記）,7.16m2,2LDK,2000年3月,0,0
4090万円,チサンマンション板橋徳丸,東京都板橋区徳丸６-12-5,板橋区,東武東上線「東武練馬」徒歩13分,東武東上線,東武練馬,0,13,71.26m2（21.55坪）,17.71m2,2LDK,1994年12月,0,0
4090万円,レーベンハイム志村プレノルガール,東京都板橋区相生町,板橋区,都営三田線「志村三丁目」徒歩8分,都営三田線,志村三丁目,0,8,60.09m2（壁芯）,8.1m2,2LDK,2004年8月,0,0
4090万円,ハイネス成増,東京都板橋区成増１-13-12,板橋区,東京メトロ有楽町線「地下鉄成増」徒歩2分,東京メトロ有楽町線,地下鉄成増,0,2,49.13m2（14.86坪）,4m2,2LDK,1984年11月,1,0
4090万円,ジェイパーク上板橋,東京都板橋区上板橋２-45-1,板橋区,東武東上線「上板橋」徒歩4分,東武東上線,上板橋,0,4,51.51m2,7.16m2,2LDK,2000年3月,0,0
4148万円,パレステージ西ヶ原,東京都北区西ケ原４,北区,都電荒川線「西ヶ原四丁目」徒歩2分,都電荒川線,西ヶ原四丁目,0,2,45.76m2（壁芯）,8.17m2,1LDK+S（納戸）,2017年9月,0,0
4180万円,藤和シティコープ田端,東京都北区田端５,北区,ＪＲ山手線「田端」徒歩4分,ＪＲ山手線,田端,0,4,45.19m2（13.66坪）,-,1LDK,1989年7月,1,0
4180万円,トーカンマンション大山,東京都板橋区大山東町32-12,板橋区,都営三田線「板橋区役所前」徒歩1分,都営三田線,板橋区役所前,0,1,60.17m2（18.20坪）（壁芯）,10.92m2,2LDK+S（納戸）,1981年12月,0,0
4180万円,朝日プラザ東池袋,東京都豊島区東池袋２-21-6,豊島区,ＪＲ山手線「大塚」徒歩8分,ＪＲ山手線,大塚,0,8,39m2（11.79坪）,-,1LDK,1985年3月,0,0
4180万円,ダイアパレス西巣鴨,東京都豊島区西巣鴨１-12-8,豊島区,都営三田線「西巣鴨」徒歩9分,都営三田線,西巣鴨,0,9,53.55m2（壁芯）,7.56m2,2LDK,1986年2月,1,0
4180万円,サトミビル池袋住宅,東京都豊島区南池袋３,豊島区,ＪＲ山手線「池袋」徒歩6分,ＪＲ山手線,池袋,0,6,70.18m2（登記）,-,2LDK,1967年1月,0,0
4180万円,ディアハイム赤羽,東京都北区赤羽北１-１８－１,北区,ＪＲ埼京線「北赤羽」徒歩7分,ＪＲ埼京線,北赤羽,0,7,78.16m2（壁芯）,14.7m2,4LDK,1987年2月,0,0
4180万円,【シーアイマンション池袋西】JR「池袋」駅１１分　専…,東京都板橋区南町,板橋区,東京メトロ有楽町線「要町」徒歩8分,東京メトロ有楽町線,要町,0,8,40.14m2,6.59m2,1LDK,1994年3月,0,0
4180万円,板橋本町パーク・ホームズ,東京都板橋区宮本町,板橋区,都営三田線「本蓮沼」徒歩7分,都営三田線,本蓮沼,0,7,53.43m2（壁芯）,-,2LDK,1986年12月,1,0
4199万円,ワコーレ田端,東京都北区田端新町１,北区,ＪＲ山手線「西日暮里」徒歩9分,ＪＲ山手線,西日暮里,0,9,58.46m2（壁芯）,7.21m2,3LDK,1985年7月,1,0
4199万円,ワコーレ田端,東京都北区田端新町１,北区,ＪＲ山手線「西日暮里」徒歩9分,ＪＲ山手線,西日暮里,0,9,58.46m2（壁芯）,-,2DK+S（納戸）,1985年7月,0,0
4199万円,◆ナイスアーバン志村坂上◆,東京都板橋区小豆沢３,板橋区,都営三田線「志村坂上」徒歩6分,都営三田線,志村坂上,0,6,63.55m2,5.7m2,3LDK,1991年9月,1,0
4280万円,プレシス浮間舟渡駅前,東京都板橋区舟渡１-9-19,板橋区,ＪＲ埼京線「浮間舟渡」徒歩4分,ＪＲ埼京線,浮間舟渡,0,4,69.22m2（壁芯）,9.67m2,2LDK+S（納戸）,2015年3月,0,0
4280万円,ワコー南大塚マンション,東京都豊島区南大塚１,豊島区,ＪＲ山手線「大塚」徒歩5分,ＪＲ山手線,大塚,0,5,53.65m2,5.46m2,2LDK,1983年6月,1,0
4280万円,リベルジェ尾久駅前,東京都北区昭和町２,北区,ＪＲ高崎線「尾久」徒歩2分,ＪＲ高崎線,尾久,0,2,57.03m2（壁芯）,3.23m2,2LDK,1998年2月,0,1
4280万円,コスモ東長崎,東京都豊島区南長崎５,豊島区,都営大江戸線「落合南長崎」徒歩4分,都営大江戸線,落合南長崎,0,4,53.2m2（16.09坪）（壁芯）,5.2m2,2LDK,1987年3月,0,0
4290万円,シャロン板橋,東京都板橋区板橋１-27-5,板橋区,ＪＲ埼京線「板橋」徒歩4分,ＪＲ埼京線,板橋,0,4,62.88m2（19.02坪）（壁芯）,6.3m2,2LDK+S（納戸）,1989年8月,1,0
4290万円,サンシティ,東京都板橋区中台３,板橋区,都営三田線「志村三丁目」徒歩13分,都営三田線,志村三丁目,0,13,76.8m2（壁芯）,13.86m2,3LDK,1980年2月,0,1
4380万円,コンドミニアム駒込動坂,東京都北区田端３,北区,ＪＲ京浜東北線「田端」徒歩10分,ＪＲ京浜東北線,田端,0,10,54.55m2（壁芯）,3.12m2,2LDK,1986年6月,0,1
4380万円,シャロン志村坂上,東京都板橋区志村１,板橋区,都営三田線「志村坂上」徒歩2分,都営三田線,志村坂上,0,2,54.84m2（16.58坪）（壁芯）,4.04m2,2LDK,1986年10月,0,0
4380万円,リノベーションで思いのままの部屋づくりをしたい方必見…,東京都板橋区加賀２,板橋区,都営三田線「板橋区役所前」徒歩11分,都営三田線,板橋区役所前,0,11,58.78m2,7.59m2,2LDK,1991年3月,1,0
4390万円,サンシティ　Ｈ棟,東京都板橋区中台３,板橋区,都営三田線「志村三丁目」徒歩10分,都営三田線,志村三丁目,0,10,76.8m2（23.23坪）（壁芯）,13.86m2,2LDK+S（納戸）,1980年8月,0,0
4399万円,池袋シティハウス,東京都板橋区中丸町,板橋区,ＪＲ山手線「池袋」徒歩15分,ＪＲ山手線,池袋,0,15,50.51m2（壁芯）,3.04m2,2LDK,1991年8月,0,0
4399万円,アルシェ王子神谷,東京都北区王子５-3-15,北区,東京メトロ南北線「王子神谷」徒歩1分,東京メトロ南北線,王子神谷,0,1,50.5m2（壁芯）,7.29m2,2LDK,1998年2月,1,0
4480万円,プレミアムキューブ東十条アリア,東京都北区東十条４-13-8,北区,ＪＲ京浜東北線「東十条」徒歩5分,ＪＲ京浜東北線,東十条,0,5,55.4m2（16.75坪）,5.09m2,1LDK+S（納戸）,2010年7月,0,0
4490万円,パシフィック目白マンション,東京都豊島区西池袋２,豊島区,ＪＲ山手線「池袋」徒歩8分,ＪＲ山手線,池袋,0,8,48.78m2（壁芯）,6.48m2,2LDK,1971年6月,1,0
4580万円,目白武蔵野マンション,東京都豊島区雑司が谷３-3-25,豊島区,東京メトロ副都心線「雑司が谷」徒歩1分,東京メトロ副都心線,雑司が谷,0,1,65.7m2（19.87坪）,3m2,2LDK,1967年4月,0,0
4580万円,ライオンズマンション城北中央公園,東京都板橋区小茂根３,板橋区,東京メトロ有楽町線「小竹向原」徒歩13分,東京メトロ有楽町線,小竹向原,0,13,68.03m2（壁芯）,13.38m2,3LDK,2005年1月,0,0
4590万円,光が丘パークタウンゆりの木通り北住宅,東京都板橋区赤塚新町３,板橋区,東京メトロ有楽町線「地下鉄赤塚」徒歩9分,東京メトロ有楽町線,地下鉄赤塚,0,9,76.4m2,8.76m2,3LDK,1983年3月,1,0
4599万円,◆リビオ成増ブライトエア◆,東京都板橋区成増５,板橋区,東武東上線「成増」徒歩14分,東武東上線,成増,0,14,67.61m2（壁芯）,9m2,3LDK,2020年11月,0,0
4599万円,リビオ成増ブライトエア　2階,東京都板橋区成増５,板橋区,東京メトロ有楽町線「地下鉄成増」徒歩13分,東京メトロ有楽町線,地下鉄成増,0,13,67.61m2（壁芯）,9m2,3LDK,2020年11月,0,0
4600万円,ライオンズシティ赤羽,東京都北区志茂２,北区,ＪＲ京浜東北線「赤羽」徒歩13分,ＪＲ京浜東北線,赤羽,0,13,60.6m2（壁芯）,10.44m2,1LDK+S（納戸）,1995年2月,0,0
4650万円,ソライエ成増,東京都板橋区成増３-４８－１８,板橋区,東武東上線「成増」徒歩11分,東武東上線,成増,0,11,61.85m2（18.70坪）（壁芯）,11.34m2,2LDK,2018年2月,0,0
4680万円,コニファーコート常盤台,東京都板橋区宮本町,板橋区,都営三田線「板橋本町」徒歩10分,都営三田線,板橋本町,0,10,59.26m2（登記）,-,2LDK,2003年2月,0,0
4680万円,ライオンズマンション浮間公園第６,東京都板橋区舟渡２-13-13,板橋区,ＪＲ埼京線「浮間舟渡」徒歩6分,ＪＲ埼京線,浮間舟渡,0,6,72.4m2（21.90坪）,13.1m2,3LDK,1998年10月,0,0
4680万円,ベルメゾン赤羽,東京都北区赤羽西１-30-11,北区,ＪＲ京浜東北線「赤羽」徒歩5分,ＪＲ京浜東北線,赤羽,0,5,50.65m2（15.32坪）,11.49m2,2LDK,1995年10月,0,0
